id,00s,60s,70s,80s,90s,acoustic,alternative,american,blues,british,classic,country,electro,electronic,electronica,folk,funk,guitar,hardcore,instrumental,jazz,metal,piano,pop,punk,rock,techno,midi_path
TRDCOOG128F42596E1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/O/TRDCOOG128F42596E1/727b3d2533b7c7d1023bd64d94fc9a79.mid
TRDCOOG128F42596E1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/O/TRDCOOG128F42596E1/7f9de2634e121b7f6e7d569522be0fe5.mid
TRDCOOG128F42596E1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/O/TRDCOOG128F42596E1/807addfde28d8efffad267b9af4c4690.mid
TRDCOOG128F42596E1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/O/TRDCOOG128F42596E1/84206ffec928965e05fee717dc72326c.mid
TRDCOOG128F42596E1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/O/TRDCOOG128F42596E1/a862a50760b47815b9a9754b380706a0.mid
TRDCOOG128F42596E1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/O/TRDCOOG128F42596E1/b5186b1e876e3221f3f817d915b4af14.mid
TRDCOOG128F42596E1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/O/TRDCOOG128F42596E1/c0899e0ba0fc34b841734ace9c2cb032.mid
TRDCOOG128F42596E1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/O/TRDCOOG128F42596E1/c4a367f76f752a39e9341ea8411d7f60.mid
TRDCOOG128F42596E1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/O/TRDCOOG128F42596E1/cd5f2a070f3de778c8d2b94a8ffa3f6c.mid
TRDCOOG128F42596E1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/O/TRDCOOG128F42596E1/ce6c9d2bc73bf9f2c5b5a29c82e79be2.mid
TRDCOOG128F42596E1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/O/TRDCOOG128F42596E1/d4c261ce7f572b30fa40fb728062ffd2.mid
TRDCOOG128F42596E1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/O/TRDCOOG128F42596E1/f47658db3623689933ec1888a7f404e9.mid
TRDCOWK128F92C5047,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/O/TRDCOWK128F92C5047/5d01be367a364d5558686428f62f632c.mid
TRDCOWK128F92C5047,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/O/TRDCOWK128F92C5047/e597c57639cc9e3515a08b47ceed11c2.mid
TRDCPJV128F429129B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/C/P/TRDCPJV128F429129B/15682b6d29e536edf95c7a712ccdb6ae.mid
TRDCPJV128F429129B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/C/P/TRDCPJV128F429129B/1988802a472ad02865b34e4e6c49dcdb.mid
TRDCPJV128F429129B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/C/P/TRDCPJV128F429129B/3776caa2cab78247cb7258af36aae76a.mid
TRDCPJV128F429129B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/C/P/TRDCPJV128F429129B/3a099208d82a2fc0e1b8fd5706de1615.mid
TRDCPJV128F429129B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/C/P/TRDCPJV128F429129B/6e897b6b83088b4f24bbe3e5d048c9f4.mid
TRDCPJV128F429129B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/C/P/TRDCPJV128F429129B/9430ff451211faf376a12b49cef1e8ad.mid
TRDCPJV128F429129B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/C/P/TRDCPJV128F429129B/9ceaf57be69ee1b1633fd07e33ef17fc.mid
TRDCPJV128F429129B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/C/P/TRDCPJV128F429129B/ea9f11f8152ff5975d28660008489136.mid
TRDCQGU12903CA96B5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,data/lmd_matched/D/C/Q/TRDCQGU12903CA96B5/5dd4427d17c9f72d41231ac40337f30b.mid
TRDCQNE128F4247EFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/C/Q/TRDCQNE128F4247EFA/72c2fed05482619a7af9c0d1aa6a24a4.mid
TRDCREK128F425985C,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/R/TRDCREK128F425985C/27bf26a8a5b38bb8145dc8260404f11c.mid
TRDCRYX128F4259DD7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/R/TRDCRYX128F4259DD7/19d91beaef760ef8f88797e0b8902106.mid
TRDCRYX128F4259DD7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/R/TRDCRYX128F4259DD7/71ff5725918f2fbd53fdba7a7db07386.mid
TRDCRYX128F4259DD7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/R/TRDCRYX128F4259DD7/9448646513d39241d405c26f936ae216.mid
TRDCRYX128F4259DD7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/R/TRDCRYX128F4259DD7/f9c761b856b0405eafb33aa8a3005d73.mid
TRDCUNZ128F4285E94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,data/lmd_matched/D/C/U/TRDCUNZ128F4285E94/0d4115277f06d5aca4d14a2f816d07e8.mid
TRDCWMK12903CE5175,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/W/TRDCWMK12903CE5175/2a2faf5325c10c4eb08fbec959c6ecae.mid
TRDCWMK12903CE5175,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/W/TRDCWMK12903CE5175/3d4de13531cd707b82dde008793e2b46.mid
TRDCWMK12903CE5175,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/W/TRDCWMK12903CE5175/6e02d64c3d6bd67efd72b0a94e1ddf22.mid
TRDCWMK12903CE5175,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/W/TRDCWMK12903CE5175/76348f7a9e55764a16e37336774088c0.mid
TRDCWMK12903CE5175,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/W/TRDCWMK12903CE5175/7ebb4d7882acfc8f5ea350325378df7f.mid
TRDCWMK12903CE5175,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/W/TRDCWMK12903CE5175/b43dfe60a3220912634a7c9c26a63ad9.mid
TRDCWMK12903CE5175,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/W/TRDCWMK12903CE5175/caa5315095ab3e80aafaf5ce0f4ca4db.mid
TRDCWMK12903CE5175,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/W/TRDCWMK12903CE5175/dd4488ad30d484660123203f266af224.mid
TRDCWMK12903CE5175,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/C/W/TRDCWMK12903CE5175/f2501ec2b8b439125512d81e7f75dbba.mid
TRDCXST128F931599D,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/C/X/TRDCXST128F931599D/b8ffdb97ba2c3e6c28a561f288c9a637.mid
TRDCXST128F931599D,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/C/X/TRDCXST128F931599D/c36b2a93f370049b243b7d1a147ad0fb.mid
TRDCXST128F931599D,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/C/X/TRDCXST128F931599D/fa67e21ef2f11a37d2bd02c5a588fde2.mid
TRDDBHG128F4267F62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/D/B/TRDDBHG128F4267F62/ee228d3dffeb52cd1e7231426e0b0bf3.mid
TRDDBKX128F4266F99,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/D/B/TRDDBKX128F4266F99/838c0238810adfa7963c6dff68d4a50e.mid
TRDDBKX128F4266F99,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/D/B/TRDDBKX128F4266F99/9910dad002f6eb1d18d00c5c5301cc5c.mid
TRDDBTV12903CDF740,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/D/B/TRDDBTV12903CDF740/061d13d33c186c90f137605644bf217d.mid
TRDDBTV12903CDF740,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/D/B/TRDDBTV12903CDF740/c2bf08e31c32787121c9606a5d3704e5.mid
TRDDDHM12903CC6E58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/D/D/TRDDDHM12903CC6E58/84c6478cb29d1d7652b558a3329f9cfe.mid
TRDDIOJ12903CB5919,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/D/I/TRDDIOJ12903CB5919/45728feadabd534c34e6adce59946ebf.mid
TRDDJAH128F930C4DB,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/D/J/TRDDJAH128F930C4DB/27bf26a8a5b38bb8145dc8260404f11c.mid
TRDDLCH12903CB3A59,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,data/lmd_matched/D/D/L/TRDDLCH12903CB3A59/c915adf68dfd93b7928b8409bc6c3869.mid
TRDDLCH12903CB3A59,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,data/lmd_matched/D/D/L/TRDDLCH12903CB3A59/dc7d65a85e66ff4a5dcd6b4952b56451.mid
TRDDLCH12903CB3A59,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,data/lmd_matched/D/D/L/TRDDLCH12903CB3A59/de7d571bd3c1ea7dcbeeb4157dadb00a.mid
TRDDLCH12903CB3A59,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,data/lmd_matched/D/D/L/TRDDLCH12903CB3A59/f3e5b794ba074beca79e4514b2283c5f.mid
TRDDLJC128F425A7B6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/D/L/TRDDLJC128F425A7B6/36139dcad41d72072bbb0fff919b0a48.mid
TRDDLJC128F425A7B6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/D/L/TRDDLJC128F425A7B6/8e3388379351551425663145bc5ebd20.mid
TRDDLJC128F425A7B6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/D/L/TRDDLJC128F425A7B6/a8efa645119c954f2a7fc4bfb4ad1294.mid
TRDDLJC128F425A7B6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/D/L/TRDDLJC128F425A7B6/df0f145dff074955d69be4a21f46c241.mid
TRDDLJC128F425A7B6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,data/lmd_matched/D/D/L/TRDDLJC128F425A7B6/faeecaf38533571d3de40b2062691ee9.mid
TRDDNUI128E0785CBF,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,data/lmd_matched/D/D/N/TRDDNUI128E0785CBF/84ab6c41022468ee028c967b8dce2d2a.mid
TRDDNUI128E0785CBF,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,data/lmd_matched/D/D/N/TRDDNUI128E0785CBF/87e40bf0a034289af80dff2970b6c455.mid
TRDDOJM128F428CEE1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/D/O/TRDDOJM128F428CEE1/1151a88f3ca92f388acc5034abd368b1.mid
TRDDOJM128F428CEE1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/D/O/TRDDOJM128F428CEE1/1d7158f1ea7f20cdd648b3496998a8bc.mid
TRDDOJM128F428CEE1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/D/O/TRDDOJM128F428CEE1/2eaf80cffcbd009765a344c94a905d21.mid
TRDDOJM128F428CEE1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/D/O/TRDDOJM128F428CEE1/50a21851b8f1acbee78d239b91beaf7c.mid
TRDDOJM128F428CEE1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/D/O/TRDDOJM128F428CEE1/630f45a3d6655bb82d69c7804a33ce5a.mid
TRDDOJM128F428CEE1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/D/O/TRDDOJM128F428CEE1/6b1a28e10657459058ca04286853d7f2.mid
TRDDOJM128F428CEE1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/D/O/TRDDOJM128F428CEE1/751f238b559a775861b3bcd73fbde4e6.mid
TRDDOJM128F428CEE1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/D/O/TRDDOJM128F428CEE1/94270e65135cce65efc18bcbfaaee492.mid
TRDDOJM128F428CEE1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/D/O/TRDDOJM128F428CEE1/c087a59fc697e4fdc99e9cc741845819.mid
TRDDOJM128F428CEE1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/D/O/TRDDOJM128F428CEE1/d08eccd1ef8db2db747f4b31460998cc.mid
TRDDOJM128F428CEE1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/D/O/TRDDOJM128F428CEE1/d361f00d1cd5c2af75f954fd21407be1.mid
TRDDOJM128F428CEE1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/D/O/TRDDOJM128F428CEE1/d66bd9420174f64c34a5bb67827e8d80.mid
TRDDOJM128F428CEE1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/D/O/TRDDOJM128F428CEE1/ebc3e8d46453294091468f658cf7cfc0.mid
TRDDOJM128F428CEE1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/lmd_matched/D/D/O/TRDDOJM128F428CEE1/f9e9c4fedc89df0b27d5805a177e0cd1.mid
TRDDQFY12903C9A63F,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,data/lmd_matched/D/D/Q/TRDDQFY12903C9A63F/932850e28a9638d04b55e55b1a8a5d85.mid
TRDDQLH128F427DC24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,data/lmd_matched/D/D/Q/TRDDQLH128F427DC24/1b9f5f325c2080d345d877f590aa3dbe.mid
TRDDQLH128F427DC24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,data/lmd_matched/D/D/Q/TRDDQLH128F427DC24/2c3c36bf3c30c29437fdd29ab6075058.mid
